u_nodes_ratings_l	v_nodes_ratings_l	ratings_l	company	UserState	UserTimeZone	ItemCity	ItemState	ItemTimeZone
1951	2057	3	4	72	12	84	13	2
1953	420	3	3	72	12	63	3	2
1302	930	3	4	72	12	104	7	1
166	219	3	4	72	12	72	17	2
1964	181	3	0	72	12	21	15	2
453	447	3	0	72	12	21	15	2
696	2105	3	3	72	12	37	9	2
1295	373	3	4	72	12	90	21	1
1135	1003	3	4	72	12	21	15	2
1071	168	3	0	72	12	58	29	0
1766	1505	3	2	72	12	90	21	1
350	936	3	4	14	33	22	20	2
1133	1339	3	3	44	28	81	14	1
2164	918	3	3	44	28	9	30	1
917	1647	3	3	44	28	104	7	1
845	2160	3	3	44	28	3	17	2
1923	815	3	3	44	28	101	18	3
2239	48	3	3	44	28	11	29	0
1354	747	3	4	44	28	6	5	3
113	1492	3	3	44	28	11	29	0
1047	4	3	0	44	28	81	14	1
2330	1112	3	0	44	28	47	0	0
2264	18	3	4	44	28	54	14	1
305	2052	3	4	44	28	84	13	2
1613	1092	3	2	44	28	12	1	2
1133	267	3	0	44	28	39	30	1
463	4	3	2	44	28	81	14	1
911	971	3	4	44	28	81	14	1
1474	971	3	4	44	28	81	14	1
2283	225	3	4	44	28	39	30	1
762	307	3	4	44	28	81	14	1
1092	1756	3	4	44	28	48	7	1
2015	821	3	0	44	28	76	7	1
442	1312	3	4	44	28	90	21	1
932	867	3	4	44	28	65	21	1
759	1806	3	3	44	28	12	1	2
898	13	3	4	44	28	81	14	1
2291	264	3	4	44	28	9	30	1
2360	2147	3	4	44	28	39	30	1
1202	1351	3	4	44	28	43	7	1
1979	418	3	4	44	28	12	1	2
1607	69	3	3	44	28	29	30	1
2283	1411	3	4	44	28	101	18	3
2095	3	3	0	44	28	81	14	1
495	1562	3	4	44	28	50	28	3
773	1124	3	2	44	28	39	30	1
305	14	3	4	44	28	81	14	1
1613	1270	3	3	44	28	23	26	2
987	2147	3	0	44	28	39	30	1
759	1812	3	3	44	28	12	1	2
463	473	3	4	44	28	101	18	3
1798	807	3	4	44	28	39	30	1
730	132	3	3	44	28	39	30	1
2261	1721	3	4	44	28	42	7	1
100	1202	3	4	44	28	65	21	1
898	1517	3	4	44	28	81	14	1
2291	1048	3	4	44	28	39	30	1
528	1592	3	0	44	28	76	7	1
1073	1392	3	0	44	28	84	13	2
2239	382	3	4	44	28	81	14	1
765	440	3	1	44	28	84	13	2
1098	2008	3	4	44	28	90	21	1
442	1312	3	4	44	28	90	21	1
265	242	3	3	44	28	81	14	1
632	227	3	0	44	28	39	30	1
1240	2114	3	4	44	28	14	9	2
658	919	3	0	44	28	29	30	1
898	807	3	4	44	28	39	30	1
911	1394	3	4	44	28	81	14	1
904	1564	3	0	44	28	29	30	1
1468	267	3	4	44	28	39	30	1
1468	2029	3	3	44	28	52	16	0
1979	3	3	4	44	28	81	14	1
113	291	3	0	44	28	60	29	0
1439	1205	3	4	44	28	81	14	1
1098	660	3	4	44	28	43	7	1
1092	8	3	4	44	28	81	14	1
2015	250	3	0	44	28	76	7	1
22	262	3	4	65	31	89	2	2
208	855	3	3	65	31	78	12	0
342	483	3	3	65	31	24	12	0
342	41	3	3	65	31	24	12	0
2029	772	3	0	65	31	84	13	2
198	1970	3	2	65	31	98	27	0
94	2225	3	2	65	31	102	29	0
927	2132	3	0	65	31	92	10	0
342	1997	3	3	65	31	77	8	0
625	1251	3	2	65	31	42	7	1
1326	2197	3	4	65	31	92	10	0
532	2101	3	4	65	31	37	9	2
1409	1748	3	0	65	31	57	7	1
1718	219	3	4	65	31	72	17	2
1718	1191	3	4	65	31	22	20	2
1837	207	3	2	65	31	25	9	2
342	2068	3	3	65	31	77	8	0
1545	1462	3	4	65	31	92	10	0
2343	692	3	4	65	31	26	22	2
782	681	3	4	65	31	78	12	0
411	1208	3	4	65	31	47	0	0
1764	1525	3	2	65	31	78	12	0
1718	1962	3	4	65	31	89	2	2
94	1376	3	0	65	31	69	10	0
1118	99	3	1	65	31	92	10	0
342	916	3	3	65	31	105	24	2
342	947	3	3	65	31	1	26	2
1326	428	3	4	65	31	92	10	0
18	2063	3	0	65	31	97	13	2
208	483	3	4	65	31	24	12	0
342	41	3	3	65	31	24	12	0
2343	2129	3	3	65	31	69	10	0
2351	2149	3	3	65	31	39	30	1
2068	41	3	1	65	31	24	12	0
10	434	3	4	67	12	62	4	0
279	1951	3	2	67	12	105	24	2
1279	1577	3	4	67	12	15	28	3
279	1161	3	4	67	12	36	23	2
314	397	3	0	38	25	46	25	3
554	743	3	1	38	25	84	13	2
314	1790	3	0	38	25	4	25	3
1183	503	2	2	63	9	94	15	2
2012	1620	2	0	10	31	104	7	1
385	818	2	0	8	31	57	7	1
274	1387	2	4	8	31	90	21	1
1248	203	2	4	8	31	105	24	2
884	833	2	4	8	31	12	1	2
479	114	2	0	8	31	62	4	0
274	1112	2	4	8	31	47	0	0
1201	250	2	4	78	34	76	7	1
1093	1655	2	0	78	34	1	26	2
859	1135	2	0	78	34	49	26	2
35	2045	2	3	78	34	100	13	2
1172	2043	2	3	36	32	100	13	2
254	1443	2	4	12	25	43	7	1
963	1562	2	2	12	25	50	28	3
343	1605	2	3	12	25	104	7	1
273	1565	2	1	12	25	64	28	3
258	1597	2	0	12	25	76	7	1
146	2050	2	4	12	25	84	13	2
714	1570	2	4	12	25	68	28	3
340	298	2	4	12	25	50	28	3
2344	1817	2	1	12	25	12	1	2
2115	1164	2	4	12	25	50	28	3
1146	1306	2	4	12	25	93	7	1
1925	626	2	2	12	25	72	17	2
212	1576	2	0	12	25	15	28	3
1683	1232	2	4	12	25	93	7	1
712	1410	2	4	12	25	89	2	2
1495	1595	2	4	12	25	76	7	1
2133	1138	2	4	12	25	38	19	0
2344	14	2	3	12	25	81	14	1
1974	1275	2	2	12	25	6	5	3
2009	1244	2	4	70	21	14	22	2
2350	443	2	2	23	17	92	10	0
2350	401	2	4	23	17	89	2	2
2350	1395	2	3	23	17	81	14	1
2350	971	2	1	23	17	81	14	1
543	2149	2	3	61	28	39	30	1
323	1677	2	0	61	28	16	7	1
384	388	2	1	61	28	4	25	3
1793	773	2	3	61	28	12	1	2
297	1647	2	3	61	28	104	7	1
1911	268	2	3	61	28	10	7	1
691	587	2	4	61	28	84	13	2
839	1749	2	1	61	28	82	7	1
1122	463	2	3	61	28	3	17	2
1912	1583	2	3	61	28	25	9	2
357	248	2	4	61	28	43	7	1
1357	1772	2	3	61	28	57	7	1
2092	297	2	4	61	28	64	28	3
2353	2234	2	3	61	28	11	29	0
1685	223	2	0	61	28	64	28	3
451	1658	2	3	61	28	104	7	1
2316	2146	2	4	61	28	9	30	1
2036	224	2	0	61	28	39	30	1
2225	389	2	4	61	28	81	14	1
1900	1479	2	0	61	28	105	24	2
2220	323	2	3	61	28	81	14	1
1793	603	2	1	61	28	65	21	1
297	1729	2	3	61	28	57	7	1
189	769	2	0	61	28	76	7	1
1571	1447	2	4	61	28	47	0	0
1099	492	2	0	61	28	49	26	2
383	1272	2	2	61	28	90	21	1
1784	1738	2	0	61	28	57	7	1
333	1791	2	4	61	28	4	25	3
2335	578	2	4	61	28	105	24	2
1426	1795	2	3	61	28	4	25	3
1345	643	2	2	61	28	94	15	2
1357	1962	2	2	61	28	89	2	2
1389	1214	2	3	61	28	89	2	2
1016	1955	2	2	61	28	105	24	2
958	1552	2	2	61	28	50	28	3
938	1723	2	4	61	28	57	7	1
1136	1166	2	4	61	28	43	7	1
2036	2077	2	4	61	28	89	2	2
2220	1646	2	3	61	28	41	7	1
1349	722	2	2	61	28	26	22	2
2175	473	2	0	61	28	101	18	3
287	1211	2	4	61	28	42	7	1
839	2011	2	2	61	28	90	21	1
333	1723	2	4	61	28	57	7	1
308	205	2	2	61	28	89	2	2
357	1335	2	2	61	28	50	28	3
51	297	2	2	61	28	64	28	3
1145	821	2	0	61	28	76	7	1
9	1505	2	2	61	28	90	21	1
539	930	2	0	61	28	104	7	1
1089	2057	2	2	61	28	84	13	2
623	1956	2	2	61	28	105	24	2
1227	4	2	2	61	28	81	14	1
887	1863	2	4	61	28	83	26	2
2103	2208	2	0	61	28	60	29	0
716	581	2	3	61	28	84	13	2
2358	802	2	0	61	28	90	21	1
499	1646	2	3	61	28	41	7	1
1077	770	2	0	61	28	76	7	1
2092	2105	2	2	61	28	37	9	2
1512	549	2	3	61	28	49	26	2
958	1205	2	3	61	28	81	14	1
1308	1450	2	4	61	28	104	7	1
645	1593	2	4	61	28	76	7	1
1042	2134	2	1	61	28	92	10	0
1709	175	2	2	61	28	2	29	0
1111	1276	2	3	61	28	57	7	1
1655	1957	2	3	61	28	105	24	2
878	1616	2	2	61	28	61	7	1
1429	1114	2	0	61	28	72	17	2
579	3	2	0	61	28	81	14	1
206	223	2	3	61	28	64	28	3
38	909	2	1	61	28	48	7	1
263	1642	2	1	61	28	104	7	1
1481	204	2	4	61	28	89	2	2
2131	1092	2	3	61	28	12	1	2
2031	523	2	0	61	28	43	7	1
1189	1381	2	0	61	28	76	7	1
2003	1790	2	4	61	28	4	25	3
2146	1740	2	0	61	28	57	7	1
389	1856	2	2	61	28	49	26	2
1268	2005	2	0	61	28	90	21	1
1740	1652	2	0	61	28	42	7	1
347	1505	2	2	61	28	90	21	1
276	1203	2	4	40	8	49	26	2
1337	2195	2	1	40	8	62	4	0
89	1554	2	3	40	8	50	28	3
2076	796	2	0	40	8	49	26	2
1330	459	2	3	40	8	72	17	2
2355	1037	2	1	40	8	65	21	1
409	1641	2	4	40	8	104	7	1
1735	485	2	4	40	8	24	12	0
161	759	2	4	40	8	63	3	2
1847	1470	2	2	40	8	79	11	2
1989	1383	2	1	40	8	1	26	2
428	1856	2	4	40	8	49	26	2
897	1593	2	0	40	8	76	7	1
147	579	2	3	40	8	90	21	1
2076	2042	2	1	40	8	100	13	2
1705	971	2	4	40	8	81	14	1
1282	1404	2	3	40	8	6	5	3
68	1069	2	4	59	6	12	1	2
302	874	2	4	33	25	62	4	0
372	2166	2	0	33	25	106	8	0
396	1907	2	4	33	25	4	25	3
1747	1793	2	4	33	25	46	25	3
7	416	2	2	33	25	46	25	3
779	934	2	4	33	25	22	20	2
304	1115	2	4	33	25	73	19	0
1460	1015	2	2	33	25	101	18	3
1697	1348	2	3	33	25	38	19	0
259	1788	2	0	33	25	46	25	3
129	2251	2	2	33	25	40	29	0
1015	2150	2	0	33	25	29	30	1
1747	1150	2	1	33	25	4	25	3
1829	416	2	4	33	25	46	25	3
6	488	2	2	73	12	26	22	2
2195	1856	2	2	73	12	49	26	2
47	2199	2	4	73	12	33	3	2
1947	1518	2	3	73	12	26	22	2
2274	714	2	2	73	12	84	13	2
1263	1156	2	3	16	12	52	16	0
1114	387	2	3	16	12	4	25	3
1998	876	2	4	16	12	62	4	0
1800	2005	2	2	16	12	90	21	1
1758	946	2	3	16	12	70	7	1
1833	2257	2	4	16	12	40	29	0
1313	72	2	2	16	12	39	30	1
962	541	2	2	16	12	62	4	0
1056	1860	2	4	16	12	49	26	2
2083	832	2	3	16	12	72	17	2
502	346	2	4	16	12	50	28	3
1114	2253	2	1	16	12	100	13	2
1114	79	2	3	16	12	72	17	2
1909	1559	2	3	16	12	15	28	3
319	708	2	4	31	12	84	13	2
913	288	2	1	52	12	22	20	2
2120	1472	2	3	52	12	48	7	1
222	814	2	3	52	12	58	29	0
1535	1477	2	0	52	12	42	7	1
797	1491	2	3	52	12	42	7	1
733	837	2	0	52	12	22	20	2
394	487	2	3	52	12	96	26	2
360	528	2	3	52	12	28	28	3
1916	1216	2	4	52	12	22	20	2
1147	1876	2	0	52	12	26	22	2
1088	76	2	3	52	12	56	26	2
846	573	2	3	52	12	23	26	2
1482	1555	2	2	52	12	50	28	3
320	245	2	3	52	12	58	29	0
797	1869	2	0	52	12	23	26	2
548	1876	2	2	52	12	26	22	2
1809	1020	2	2	52	12	45	7	1
394	1834	2	0	52	12	32	26	2
2152	818	2	4	52	12	57	7	1
1916	1868	2	4	52	12	56	26	2
1262	338	2	4	52	12	65	21	1
2341	222	2	4	52	12	72	17	2
1116	1468	2	4	52	12	26	22	2
1482	217	2	2	52	12	84	13	2
2045	2196	2	4	52	12	62	4	0
2228	1797	2	4	52	12	4	25	3
2005	1820	2	2	52	12	12	1	2
228	80	2	2	52	12	72	17	2
471	1927	2	4	52	12	49	26	2
548	1634	2	2	52	12	10	7	1
954	1856	2	4	52	12	49	26	2
1916	1866	2	2	52	12	56	26	2
1088	810	2	2	52	12	75	26	2
2045	1866	2	3	52	12	56	26	2
2228	1740	2	3	52	12	57	7	1
320	2160	2	3	52	12	3	17	2
954	1168	2	4	52	12	49	26	2
1228	481	2	3	52	12	24	12	0
1247	538	2	4	52	12	49	26	2
1786	189	2	0	52	12	49	26	2
640	1379	2	3	52	12	59	4	0
1987	1789	2	0	52	12	4	25	3
1088	2008	2	0	52	12	90	21	1
2228	1117	2	1	52	12	43	7	1
2228	413	2	1	52	12	1	26	2
548	841	2	4	52	12	49	26	2
2152	1224	2	4	52	12	3	17	2
1239	1021	2	0	52	12	98	25	3
1228	2267	2	1	52	12	101	18	3
640	1954	2	2	52	12	105	24	2
2014	1437	2	4	52	12	56	26	2
2077	883	2	1	69	12	14	9	2
1691	1549	2	3	69	12	64	28	3
1694	2264	2	3	69	12	84	13	2
0	1390	2	4	69	12	40	29	0
1590	298	2	4	69	12	50	28	3
2134	1087	2	1	69	12	1	26	2
1219	1260	2	1	69	12	42	7	1
791	1164	2	0	69	12	50	28	3
803	1282	2	3	69	12	26	22	2
1364	1339	2	0	69	12	81	14	1
806	1856	2	2	69	12	49	26	2
1132	1706	2	0	69	12	84	13	2
1205	1724	2	1	24	18	57	7	1
1767	1654	2	4	24	18	96	26	2
735	1084	2	3	24	18	95	29	0
1841	1069	2	4	24	18	12	1	2
1204	238	2	2	24	18	90	21	1
1238	1647	2	1	24	18	104	7	1
2305	1720	2	4	24	18	88	7	1
2226	1312	2	1	24	18	90	21	1
1767	1191	2	4	24	18	22	20	2
233	1069	2	4	24	18	12	1	2
1107	1036	2	4	24	18	33	3	2
1893	1037	2	3	22	15	65	21	1
373	2154	2	4	60	7	72	17	2
119	1558	2	3	58	31	15	28	3
1412	646	2	0	58	31	106	8	0
1770	2265	2	0	46	25	101	18	3
2011	805	2	2	46	25	53	9	2
561	1292	2	0	46	25	50	28	3
331	2139	2	3	76	31	103	0	0
37	1325	2	3	76	31	79	11	2
2197	1557	2	4	76	31	15	28	3
452	302	2	2	76	31	57	7	1
335	1181	2	2	76	31	49	26	2
1534	1894	2	0	76	31	32	26	2
1369	543	2	2	76	31	37	9	2
923	1052	2	3	76	31	32	26	2
849	1746	2	4	76	31	75	26	2
2079	1817	2	4	76	31	12	1	2
331	608	2	2	76	31	100	13	2
331	1560	2	2	76	31	15	28	3
1433	1814	2	2	76	31	12	1	2
1792	531	2	4	76	31	7	16	0
834	617	2	4	76	31	39	30	1
1803	215	2	4	76	31	62	4	0
776	261	2	4	76	31	89	2	2
1755	46	2	4	76	31	24	12	0
2153	1774	2	2	76	31	48	7	1
2153	916	2	2	76	31	105	24	2
136	1191	2	0	76	31	22	20	2
903	2198	2	3	76	31	85	3	2
2040	1935	2	0	76	31	96	26	2
335	1636	2	3	76	31	10	7	1
1051	538	2	0	76	31	49	26	2
1548	1948	2	2	76	31	52	16	0
1336	1805	2	3	76	31	12	1	2
1792	284	2	4	76	31	24	12	0
2132	297	2	2	76	31	64	28	3
923	1281	2	3	76	31	82	7	1
885	2095	2	0	76	31	25	9	2
1752	2049	2	4	21	12	84	13	2
602	39	2	1	21	12	78	12	0
1898	2099	2	4	21	12	25	9	2
262	2038	2	3	21	12	6	5	3
863	965	2	2	21	12	78	12	0
300	1686	2	0	18	2	93	7	1
402	1726	2	4	18	2	57	7	1
300	370	2	0	18	2	57	7	1
1254	773	2	0	48	31	12	1	2
1176	1797	2	2	48	31	4	25	3
1156	1188	2	3	48	31	23	26	2
1176	1298	2	3	48	31	7	16	0
693	1313	2	1	48	31	40	29	0
583	1344	2	4	48	31	31	19	0
1180	1721	2	3	48	31	42	7	1
1181	2028	2	0	48	31	6	5	3
2354	2013	2	0	48	31	0	6	0
1572	1552	2	4	48	31	50	28	3
1695	551	2	2	27	31	49	26	2
1768	1841	2	3	27	31	22	20	2
46	496	2	4	27	31	68	28	3
868	75	2	2	27	31	29	30	1
25	483	2	3	41	31	24	12	0
484	1370	2	0	41	31	76	7	1
25	286	2	4	41	31	27	4	0
282	1304	2	0	41	31	82	7	1
1850	2176	2	2	41	31	90	21	1
1193	327	2	0	56	12	57	7	1
1215	269	2	3	56	12	12	1	2
1675	1967	2	0	56	12	55	2	2
974	2076	2	3	56	12	51	2	2
641	217	2	2	56	12	84	13	2
316	1263	2	4	56	12	36	23	2
857	479	2	2	56	12	18	20	2
1510	2111	2	2	56	12	14	9	2
2058	205	2	2	56	12	89	2	2
1215	1092	2	1	56	12	12	1	2
906	721	2	4	56	12	22	20	2
830	1814	2	2	56	12	12	1	2
2100	243	2	4	56	12	86	11	2
261	429	2	1	32	12	90	21	1
2084	2054	2	2	32	12	84	13	2
339	1666	2	3	32	12	70	7	1
1596	1349	2	2	32	12	83	26	2
997	1538	2	4	32	12	28	28	3
1610	410	2	0	32	12	49	26	2
1531	1763	2	3	32	12	48	7	1
311	711	2	3	32	12	84	13	2
1596	1408	2	4	32	12	102	29	0
435	203	2	4	32	12	105	24	2
1197	1431	2	1	32	12	84	13	2
2265	1816	2	2	4	12	12	1	2
920	1560	2	2	4	12	15	28	3
2032	1097	2	3	29	12	18	20	2
2038	1416	2	0	29	12	65	21	1
1617	2063	2	0	29	12	97	13	2
2182	111	2	3	29	12	62	4	0
489	1605	2	4	29	12	104	7	1
1216	1473	2	2	29	12	50	28	3
597	253	2	4	29	12	43	7	1
2160	72	2	2	29	12	39	30	1
1385	1366	2	4	29	12	25	9	2
1216	1554	2	2	29	12	50	28	3
2182	297	2	2	29	12	64	28	3
30	2107	2	4	29	12	37	9	2
2160	1250	2	0	29	12	49	26	2
2182	1656	2	1	29	12	18	20	2
1629	1969	2	4	29	12	18	20	2
1654	392	2	3	29	12	78	12	0
1259	654	2	3	62	31	77	8	0
681	792	2	3	62	31	76	7	1
2303	846	2	3	62	31	27	4	0
220	1392	2	4	62	31	84	13	2
1891	772	2	2	62	31	84	13	2
291	625	2	4	62	31	47	0	0
1838	1805	2	2	62	31	12	1	2
220	1392	2	2	62	31	84	13	2
1231	1069	2	4	62	31	12	1	2
1801	1802	2	4	62	31	24	12	0
270	1279	2	0	39	31	54	14	1
359	915	2	0	39	31	52	16	0
2125	627	2	4	39	31	94	15	2
359	791	2	4	39	31	50	28	3
1910	1903	2	4	39	31	71	28	3
230	982	2	3	39	31	57	7	1
2026	1656	2	4	39	31	18	20	2
2332	1876	2	1	39	31	26	22	2
2054	874	2	4	51	31	62	4	0
480	357	2	4	51	31	76	7	1
952	212	2	3	49	25	98	25	3
952	1440	2	0	49	25	14	22	2
1094	2172	2	2	3	31	77	8	0
2027	1606	2	4	3	31	77	8	0
2299	943	2	3	25	12	72	17	2
729	806	2	2	25	12	39	30	1
2299	1390	2	2	25	12	40	29	0
1999	873	2	2	25	12	62	4	0
1881	1550	2	3	25	12	64	28	3
447	1300	2	2	25	12	42	7	1
1656	15	2	0	25	12	94	15	2
2299	28	2	1	25	12	87	15	2
826	2205	2	4	25	12	80	29	0
2327	85	2	0	25	12	22	20	2
1106	865	2	3	25	12	21	15	2
49	2091	2	4	25	12	21	15	2
211	2025	2	4	64	13	63	3	2
192	1176	2	4	64	13	57	7	1
2251	492	2	0	17	1	49	26	2
2039	462	2	2	75	12	72	17	2
1994	971	2	2	75	12	81	14	1
1008	1180	2	2	75	12	40	29	0
1994	1642	2	2	75	12	104	7	1
1834	2098	2	0	75	12	23	26	2
2161	1717	2	4	75	12	42	7	1
381	936	2	4	37	12	22	20	2
172	463	2	0	37	12	3	17	2
303	1647	2	3	37	12	104	7	1
1867	215	2	4	37	12	62	4	0
1124	81	2	4	37	12	72	17	2
1310	1173	2	4	37	12	92	10	0
864	326	2	2	37	12	98	25	3
303	1969	2	2	37	12	18	20	2
1058	837	2	0	37	12	22	20	2
1018	1954	2	2	37	12	105	24	2
2186	1321	2	3	37	12	12	1	2
1058	1856	2	0	37	12	49	26	2
892	219	2	3	37	12	72	17	2
283	1967	2	0	37	12	55	2	2
2112	1750	2	0	37	12	57	7	1
23	1814	2	0	37	12	12	1	2
235	79	2	1	37	12	72	17	2
1961	714	2	4	37	12	84	13	2
260	1180	2	4	37	12	40	29	0
418	488	2	4	7	16	26	22	2
2244	1705	2	0	9	28	42	7	1
1079	13	2	4	9	28	81	14	1
1115	357	2	4	9	28	76	7	1
1848	1522	2	4	9	28	71	28	3
1777	1203	2	0	9	28	49	26	2
1609	1579	2	4	71	24	15	28	3
1435	303	2	4	71	24	7	16	0
1065	493	2	4	71	24	40	29	0
894	219	2	3	6	12	72	17	2
464	1123	2	0	6	12	36	23	2
1698	1070	2	3	6	12	63	3	2
1095	234	2	0	6	12	42	7	1
422	1045	2	4	6	12	72	17	2
503	1411	2	0	6	12	101	18	3
1511	971	2	3	6	12	81	14	1
894	701	2	3	6	12	84	13	2
1110	1933	2	0	6	12	96	26	2
785	1272	2	2	6	12	90	21	1
981	845	2	4	6	12	43	7	1
467	2008	2	4	6	12	90	21	1
1993	132	2	2	6	12	39	30	1
324	443	2	2	6	12	92	10	0
1371	1335	2	2	6	12	50	28	3
298	1216	2	4	6	12	22	20	2
649	1403	2	4	6	12	57	7	1
1918	44	2	4	6	12	24	12	0
795	1503	2	2	6	12	18	20	2
312	1250	2	0	6	12	49	26	2
732	727	2	2	6	12	4	25	3
2229	462	2	4	6	12	72	17	2
785	238	2	2	6	12	90	21	1
542	2052	2	2	6	12	84	13	2
1945	1642	2	2	6	12	104	7	1
1635	2107	2	2	6	12	37	9	2
1271	260	2	3	6	12	89	2	2
1788	241	2	4	6	12	81	14	1
1546	1721	2	4	6	12	42	7	1
542	1069	2	4	6	12	12	1	2
889	922	2	4	6	12	18	20	2
1139	1829	2	4	6	12	1	26	2
2028	720	2	0	6	12	97	13	2
191	994	2	0	6	12	87	15	2
2023	2005	2	4	6	12	90	21	1
201	1863	2	4	6	12	83	26	2
2229	461	2	4	6	12	72	17	2
450	186	2	0	6	12	104	7	1
2312	1145	2	0	6	12	49	26	2
1498	878	2	0	42	12	62	4	0
646	1593	2	0	42	12	76	7	1
1170	629	2	4	42	12	79	11	2
2301	2252	2	3	42	12	100	13	2
1743	971	2	2	42	12	81	14	1
1166	919	2	4	42	12	29	30	1
2365	2095	2	4	42	12	25	9	2
67	459	2	4	42	12	72	17	2
1126	1214	2	4	42	12	89	2	2
292	282	2	2	42	12	105	24	2
1835	2105	2	2	42	12	37	9	2
1126	1816	2	2	42	12	12	1	2
1170	1442	2	4	42	12	1	26	2
398	1812	2	1	42	12	12	1	2
61	1984	2	3	42	12	98	27	0
2365	1826	2	0	42	12	1	26	2
1818	925	2	3	42	12	85	3	2
1170	1621	2	4	42	12	43	7	1
1323	1771	2	4	42	12	14	9	2
1871	539	2	0	42	12	49	26	2
1557	2097	2	4	42	12	25	9	2
123	395	2	0	42	12	14	9	2
2194	1143	2	4	42	12	14	9	2
1997	1143	2	2	42	12	14	9	2
615	1444	2	4	15	31	47	0	0
731	1179	2	3	77	28	104	7	1
88	346	2	0	77	28	50	28	3
2255	1791	2	2	77	28	4	25	3
731	628	2	2	77	28	89	2	2
1799	791	2	0	77	28	50	28	3
1927	1164	2	2	77	28	50	28	3
1744	382	2	3	77	28	81	14	1
1161	282	2	3	77	28	105	24	2
1010	1768	2	2	77	28	104	7	1
661	524	2	4	28	12	105	24	2
820	1907	2	4	28	12	4	25	3
947	687	2	0	28	12	3	17	2
367	1470	2	0	28	12	79	11	2
792	2227	2	2	28	12	74	29	0
1824	1250	2	0	28	12	49	26	2
2173	663	2	4	28	12	93	7	1
820	916	2	4	28	12	105	24	2
2322	1645	2	0	28	12	41	7	1
2173	233	2	0	28	12	42	7	1
1242	833	2	4	28	12	12	1	2
1209	18	2	4	28	12	54	14	1
1966	209	2	3	28	12	60	29	0
772	206	2	3	28	12	47	0	0
1341	1847	2	4	28	12	22	20	2
655	1450	2	0	28	12	104	7	1
1266	393	2	2	53	12	90	21	1
1131	580	2	0	0	12	84	13	2
1361	971	2	4	0	12	81	14	1
2069	580	2	4	0	12	84	13	2
1059	2063	2	2	0	12	97	13	2
2171	931	2	4	20	4	84	13	2
2289	1647	2	4	34	26	104	7	1
1651	877	2	4	34	26	62	4	0
1450	616	2	4	34	26	84	13	2
264	1816	2	3	57	31	12	1	2
1995	187	2	4	57	31	101	18	3
138	1336	2	4	57	31	79	11	2
1164	1242	2	2	57	31	89	2	2
1995	1392	2	4	57	31	84	13	2
138	1417	2	4	57	31	52	16	0
2170	1959	2	2	57	31	26	22	2
2059	65	2	4	57	31	47	0	0
2362	246	2	4	57	31	89	2	2
1631	455	2	4	57	31	37	9	2
1046	2190	2	4	57	31	27	4	0
315	2160	2	4	57	31	3	17	2
1815	584	2	4	57	31	62	4	0
1167	1959	2	2	57	31	26	22	2
125	95	2	0	13	31	47	0	0
1294	2056	2	4	13	31	84	13	2
925	163	2	4	13	31	60	29	0
709	202	2	3	13	31	5	29	0
770	1374	2	3	13	31	60	29	0
365	508	2	3	13	31	23	26	2
862	2117	2	2	13	31	53	9	2
317	812	2	4	13	31	60	29	0
1019	1408	2	0	13	31	102	29	0
1255	1997	2	2	13	31	77	8	0
790	2227	2	4	13	31	74	29	0
683	2198	2	0	13	31	85	3	2
481	345	2	0	13	31	1	26	2
794	219	2	4	13	31	72	17	2
75	1325	2	3	13	31	79	11	2
2361	2244	2	2	13	31	40	29	0
2047	2235	2	4	13	31	11	29	0
622	653	2	0	13	31	40	29	0
2273	2219	2	4	13	31	60	29	0
2325	1000	2	4	13	31	74	29	0
805	234	2	4	13	31	42	7	1
2066	269	2	3	13	31	12	1	2
1372	634	2	4	13	31	1	26	2
2047	1488	2	0	13	31	60	29	0
662	2257	2	0	13	31	40	29	0
1294	1193	2	4	13	31	14	9	2
299	217	2	3	13	31	84	13	2
2349	775	2	3	13	31	37	9	2
2337	2047	2	2	13	31	84	13	2
2041	2047	2	2	13	31	84	13	2
75	134	2	3	13	31	11	29	0
2113	296	2	4	13	31	64	28	3
2066	1410	2	3	13	31	89	2	2
2281	1844	2	4	13	31	75	26	2
1506	936	2	3	13	31	22	20	2
2129	1640	2	0	13	31	74	29	0
317	291	2	0	13	31	60	29	0
327	1845	2	3	13	31	75	26	2
1808	1815	2	4	13	31	12	1	2
2272	1180	2	2	13	31	40	29	0
683	638	2	0	13	31	68	28	3
683	1126	2	0	13	31	97	13	2
514	2207	2	4	13	31	80	29	0
253	599	2	0	13	31	101	18	3
1390	141	2	1	13	31	40	29	0
440	133	2	3	13	31	11	29	0
157	2086	2	4	13	31	89	2	2
2062	1288	2	2	13	31	14	9	2
1575	334	2	3	13	31	47	0	0
365	1149	2	4	13	31	50	28	3
272	80	2	2	35	30	72	17	2
1182	286	2	4	35	30	27	4	0
1797	1703	2	4	35	30	42	7	1
2163	2005	2	4	35	30	90	21	1
1711	299	2	0	35	30	3	17	2
2162	660	2	4	35	30	43	7	1
318	485	2	4	35	30	24	12	0
294	1214	2	4	35	30	89	2	2
2060	1641	2	3	35	30	104	7	1
1785	1605	2	4	35	30	104	7	1
1035	1427	2	4	35	30	92	10	0
2364	1756	2	4	35	30	48	7	1
294	401	2	4	35	30	89	2	2
1090	1008	2	4	35	30	50	28	3
117	999	2	3	68	25	15	28	3
605	925	2	1	68	25	85	3	2
1419	1145	2	0	72	12	49	26	2
1766	1192	2	3	72	12	37	9	2
